generation,N_shifts,logPrior,logLik,eventRate,acceptRate
20870000,1,6.18744,-2574.82,2.21889,0.357167
20880000,1,6.7224,-2576.54,0.986705,0.38452
20890000,1,8.2363,-2576.24,1.48613,0.36785
20900000,1,7.73006,-2575.47,0.200736,0.33115
20910000,2,11.8429,-2578.97,1.35535,0.3414
20920000,1,6.62287,-2573.79,0.431036,0.376083
20930000,2,12.2745,-2568.67,1.77175,0.3665
20940000,2,10.3706,-2561.64,2.75828,0.3893
20950000,4,22.2779,-2562.87,3.21452,0.4165
20960000,2,11.1265,-2564.14,2.12025,0.36288
20970000,2,8.00513,-2562.46,5.0017,0.3777
20980000,4,21.4898,-2560.94,2.54983,0.373733
20990000,3,16.7333,-2571.97,2.79099,0.38624
21000000,4,21.4779,-2557.19,1.41111,0.4182
21010000,2,11.839,-2563.89,2.93393,0.390425
21020000,2,9.64806,-2562.5,1.92039,0.37925
21030000,3,16.6557,-2557.44,1.19131,0.4082
21040000,6,37.3365,-2557.96,2.56345,0.41
21050000,4,24.9608,-2553.86,2.94427,0.407275
21060000,4,24.4623,-2564.16,2.43487,0.4055
21070000,7,39.7942,-2551.31,3.09106,0.409833
21080000,4,23.2336,-2557.45,2.38771,0.4147
21090000,4,23.4585,-2551.98,1.38962,0.4124
21100000,2,15.6718,-2567.95,0.836316,0.425175
21110000,4,22.6658,-2554.45,3.9965,0.4162
21120000,3,20.4085,-2556.49,0.912974,0.4003
21130000,4,25.1374,-2542.82,1.53725,0.4174
21140000,4,22.1427,-2556.04,2.91004,0.4185
21150000,4,18.3364,-2545.43,4.09685,0.414533
21160000,4,22.7739,-2549.14,2.56598,0.4056
21170000,6,29.9803,-2542.92,4.45368,0.4152
21180000,7,30.7416,-2533.68,2.41821,0.4222
21190000,7,37.0325,-2523.99,2.1493,0.4165
21200000,6,35.0831,-2535.59,2.17248,0.4057
21210000,7,33.1838,-2541.4,7.23156,0.3991
21220000,6,35.0775,-2544.4,3.2191,0.3959
21230000,5,25.6595,-2549.75,3.34541,0.4081
21240000,4,24.4922,-2553.47,2.35344,0.4153
21250000,5,31.3808,-2548.51,2.3007,0.4153
21260000,4,27.0108,-2552.76,1.34378,0.4103
21270000,4,23.4014,-2549.8,5.0597,0.4179
21280000,3,18.7886,-2552.54,2.07746,0.4084
21290000,6,32.857,-2557.56,1.53713,0.4099
21300000,2,10.6931,-2566.78,1.56074,0.3994
21310000,2,11.4193,-2568.76,0.740351,0.3613
21320000,2,10.1453,-2572.35,0.508372,0.356229
21330000,1,4.75856,-2575.84,1.2635,0.36191
21340000,1,7.34115,-2574.68,0.716596,0.3607
21350000,1,5.86385,-2573.14,0.530163,0.3389
21360000,1,7.71375,-2578.83,1.5463,0.385123
21370000,3,17.4723,-2575.92,1.20829,0.3907
21380000,4,20.6089,-2556.2,4.28436,0.37244
21390000,4,22.6732,-2552.06,2.1086,0.3889
21400000,3,19.8392,-2556.61,0.50659,0.4273
21410000,2,12.5831,-2567.61,0.325186,0.3954
21420000,1,4.80825,-2577.73,1.62545,0.350013
21430000,2,13.6166,-2568.59,1.02111,0.3657
21440000,2,13.7978,-2571.7,0.477446,0.383467
21450000,2,12.2238,-2563.68,0.766831,0.3564
21460000,5,28.323,-2553.43,2.72579,0.40865
21470000,3,19.3647,-2558.05,1.14358,0.3927
21480000,3,20.8447,-2558.21,0.430777,0.4021
21490000,5,25.3263,-2546.75,5.80585,0.4156
21500000,1,8.91297,-2576.94,0.091807,0.367877
21510000,2,14.9402,-2566,0.595677,0.3898
21520000,4,17.0501,-2566.65,0.940099,0.4026
21530000,1,5.40344,-2574.46,1.1274,0.36572
21540000,3,19.312,-2556.55,1.21555,0.38915
21550000,5,25.972,-2548.83,5.16347,0.413
21560000,4,19.3029,-2554.9,4.023,0.4073
21570000,4,23.4993,-2553.14,1.71102,0.4104
21580000,3,18.0674,-2562.72,2.03653,0.4224
21590000,2,12.1973,-2567.7,1.83994,0.3655
21600000,2,13.8735,-2565.63,1.70406,0.4152
21610000,1,5.59118,-2575.72,0.965711,0.357019
21620000,2,13.5407,-2569.38,0.811669,0.370078
21630000,3,16.1162,-2555.97,2.67058,0.4127
21640000,3,16.1622,-2556.84,2.17098,0.4095
21650000,4,21.2192,-2565.25,2.34656,0.4109
21660000,5,33.024,-2547.83,1.53827,0.4091
21670000,6,27.474,-2534.12,5.34594,0.4127
21680000,4,21.4142,-2552.66,1.72908,0.4009
21690000,6,29.936,-2545.4,3.17266,0.392
21700000,6,28.594,-2536.09,2.46105,0.4254
21710000,5,29.3,-2541.11,0.842433,0.418
21720000,4,22.6134,-2544.18,2.64234,0.4085
21730000,6,24.6166,-2544.57,4.5429,0.4016
21740000,6,28.8042,-2543.85,4.32096,0.409
21750000,4,20.9404,-2549.48,3.44401,0.3969
21760000,5,25.8042,-2542.43,6.83657,0.4113
21770000,6,33.7014,-2548.43,3.0677,0.408
21780000,4,24.8373,-2551.24,2.82334,0.4133
21790000,3,19.3468,-2554.15,2.50288,0.4022
21800000,3,17.6633,-2550.99,1.7156,0.4237
21810000,3,14.5281,-2560,1.61175,0.394
21820000,4,24.4453,-2547.14,2.21935,0.3869
21830000,5,26.936,-2547.91,1.69694,0.422
21840000,3,17.0761,-2559.43,3.01814,0.4004
21850000,3,19.0938,-2558.77,3.20721,0.4065
21860000,3,18.9191,-2554.89,2.98068,0.4132
21870000,3,15.6501,-2560.05,1.75721,0.4082
21880000,4,23.5535,-2556.22,3.05545,0.4108
21890000,3,16.7645,-2558.48,0.48652,0.3792
21900000,4,20.4491,-2554.35,4.12744,0.4063
21910000,3,16.5311,-2560.35,0.751953,0.4087
21920000,2,15.1694,-2563.64,0.672475,0.365179
21930000,2,14.7385,-2567.46,1.00711,0.3992
21940000,5,27.1007,-2563.84,3.2408,0.4049
21950000,4,25.8316,-2546.43,0.728395,0.4119
21960000,4,22.599,-2549.05,3.17032,0.4023
21970000,4,21.1675,-2553.55,1.51452,0.3917
21980000,1,5.46359,-2575.72,0.795343,0.360605
21990000,3,21.5026,-2560.2,1.63171,0.4014
22000000,3,17.9589,-2556.76,1.64326,0.4148
22010000,4,22.3462,-2561.47,2.81114,0.4132
22020000,3,18.9441,-2560.03,0.669394,0.4006
22030000,4,23.2339,-2557.08,3.69568,0.4123
22040000,3,14.3334,-2558.49,2.71154,0.370443
22050000,3,12.6442,-2566.08,1.35183,0.373814
22060000,4,25.8412,-2560.11,2.30246,0.396967
22070000,3,18.836,-2558.96,0.611951,0.38595
22080000,4,23.2208,-2554.38,3.02333,0.41955
22090000,3,13.229,-2557.61,2.71125,0.4054
22100000,4,24.3319,-2559.85,1.17123,0.4082
22110000,3,14.5447,-2559.6,1.93431,0.4147
22120000,2,12.9248,-2567,1.14226,0.3952
22130000,2,14.9265,-2565.18,1.22725,0.40285
22140000,3,19.0788,-2565.07,2.0208,0.3912
22150000,1,6.95887,-2571.72,0.23633,0.377133
22160000,3,18.063,-2559.85,1.90196,0.4099
22170000,5,29.029,-2560.76,2.63157,0.4098
22180000,3,18.6309,-2561.54,3.11005,0.4239
22190000,3,17.7626,-2564.4,1.15383,0.4009
22200000,2,15.0384,-2568.12,1.94319,0.363659
22210000,2,14.1488,-2567.73,2.00079,0.4198
22220000,4,26.4607,-2560.9,2.13629,0.4052
22230000,2,12.8043,-2576.31,1.58584,0.357162
22240000,3,16.6393,-2572.38,4.49751,0.4139
22250000,1,7.05307,-2573.12,0.155628,0.34515
22260000,2,11.1424,-2568.39,1.8091,0.4018
22270000,2,13.5028,-2572.83,2.64781,0.360143
22280000,3,19.8066,-2568.26,1.51236,0.386633
22290000,2,14.6918,-2567.99,0.533877,0.3908
22300000,1,8.57274,-2578.7,1.36169,0.368175
22310000,1,5.56656,-2574.35,1.52708,0.4025
22320000,2,12.9825,-2564.56,1.37311,0.3737
22330000,4,22.8862,-2569.92,4.61803,0.350897
22340000,2,8.33493,-2561.93,3.51121,0.38125
22350000,2,2.51221,-2563.6,2.61433,0.3703
22360000,2,9.77332,-2567.14,2.62397,0.3616
22370000,3,16.8904,-2562.74,2.09739,0.3863
22380000,2,14.0278,-2567.99,0.677917,0.3996
22390000,2,9.692,-2563.74,0.942499,0.3846
22400000,2,14.07,-2566.62,0.995321,0.3731
22410000,2,10.7719,-2566.45,1.13409,0.361264
22420000,2,11.1857,-2566.37,1.42049,0.372522
22430000,2,11.6065,-2567.37,1.47617,0.400367
22440000,2,13.5223,-2561.49,0.297184,0.365777
22450000,2,13.0441,-2564.38,0.619216,0.3963
22460000,3,17.7193,-2567.04,2.34697,0.4038
22470000,1,6.88322,-2580.28,1.49902,0.34322
22480000,3,20.9903,-2554.45,1.73176,0.4181
22490000,3,20.1714,-2553.37,1.06159,0.4066
22500000,6,33.553,-2556.36,2.27342,0.4082
22510000,3,18.7422,-2552.83,1.32286,0.4107
22520000,4,23.3996,-2551.11,3.1032,0.4035
22530000,3,20.8241,-2565.8,0.484867,0.4228
22540000,3,17.5351,-2563.18,1.09782,0.4233
22550000,2,13.7182,-2570.92,2.24172,0.4004
22560000,1,6.72267,-2577.79,0.600157,0.348787
22570000,1,5.13957,-2572.18,1.45323,0.3453
22580000,1,6.56029,-2573.15,1.39855,0.348267
22590000,1,8.02657,-2576.17,0.606712,0.3683
22600000,1,6.20262,-2573.31,0.933859,0.361825
22610000,3,13.0098,-2563.13,2.84741,0.3446
22620000,3,18.6168,-2568.33,1.14104,0.3669
22630000,1,6.5896,-2573.9,0.639935,0.354312
22640000,2,11.468,-2564.71,1.50364,0.3571
22650000,2,11.9761,-2561.66,1.41707,0.3966
22660000,2,11.6985,-2562.68,1.62009,0.3901
22670000,5,28.3672,-2563.49,3.42324,0.4072
22680000,4,21.9012,-2567.53,1.63996,0.4073
22690000,2,13.3618,-2563.3,0.528962,0.413
22700000,3,16.5511,-2567.07,4.17377,0.368925
22710000,4,18.8129,-2554.66,2.34863,0.4124
22720000,5,22.7564,-2557.2,3.31481,0.4195
22730000,2,12.8642,-2561.94,0.61131,0.419
22740000,1,5.73825,-2575.64,1.39074,0.3901
22750000,3,19.2548,-2557.19,0.378755,0.373
22760000,2,9.91496,-2566.45,0.818244,0.3912
22770000,2,12.2674,-2562.93,0.665565,0.3904
22780000,1,6.3132,-2572.49,1.13538,0.3543
22790000,1,6.73447,-2573.97,1.10553,0.36636
22800000,1,5.30511,-2573.3,0.298409,0.3355
22810000,3,17.8749,-2580.49,1.32979,0.352183
22820000,2,12.9462,-2567.42,1.60303,0.34285
22830000,4,26.2411,-2559.49,1.13112,0.3864
22840000,2,10.6694,-2566.91,1.18897,0.3822
22850000,2,8.13318,-2565.78,3.44256,0.3731
22860000,4,19.5977,-2553.19,2.65983,0.3916
22870000,3,11.2051,-2552.78,3.62305,0.3926
22880000,4,22.5206,-2552.71,1.63077,0.3955
22890000,4,22.4167,-2559.04,1.98623,0.4018
22900000,2,12.0745,-2569.35,3.80335,0.4038
22910000,2,12.5298,-2563.26,1.24782,0.4051
22920000,3,18.455,-2555.57,0.868351,0.3961
22930000,3,11.6874,-2553.36,2.09055,0.3952
22940000,5,30.5979,-2548.78,1.3472,0.3861
22950000,4,25.2825,-2552.2,1.16104,0.3988
22960000,4,23.6966,-2553.11,1.57075,0.4008
22970000,5,25.7649,-2545.64,4.55924,0.4252
22980000,4,26.1808,-2564.16,1.32011,0.4171
22990000,3,18.2318,-2553.44,1.53189,0.3929
23000000,3,17.8263,-2553.22,2.13866,0.397
23010000,1,6.8931,-2576.93,1.43709,0.348325
23020000,3,16.0715,-2565.94,1.06508,0.39755
23030000,2,12.4479,-2564.74,1.49532,0.3817
23040000,3,14.0698,-2556.4,3.08067,0.3964
23050000,3,18.6633,-2557.66,1.87333,0.3902
23060000,5,26.9971,-2554.78,2.82179,0.4199
23070000,4,23.1429,-2556.2,2.75014,0.4047
23080000,7,40.2814,-2546.58,3.7213,0.418
23090000,4,20.8307,-2549.54,3.49472,0.4069
23100000,3,17.2214,-2564.11,3.55002,0.4097
23110000,2,12.1796,-2566.36,0.982612,0.357397
23120000,3,16.1532,-2561.73,1.5752,0.43025
23130000,4,25.9338,-2572.36,2.61256,0.37275
23140000,1,9.9008,-2578.64,1.2106,0.3946
23150000,2,13.4902,-2568.88,0.353187,0.360464
23160000,4,22.8068,-2561.65,2.87673,0.3899
23170000,2,9.30517,-2570,1.07209,0.3815
23180000,3,13.7701,-2558.57,3.12317,0.367233
23190000,4,22.3508,-2550.4,1.22927,0.3698
23200000,2,11.2419,-2564.76,3.17837,0.3598
23210000,3,19.1511,-2564.51,1.24467,0.3982
23220000,3,11.9316,-2563.5,1.63166,0.3817
23230000,1,7.85047,-2573.88,0.437957,0.366917
23240000,1,6.69107,-2571.41,0.142144,0.3521
23250000,3,18.5159,-2564.32,2.13501,0.3628
23260000,4,20.621,-2560.68,3.60681,0.369117
23270000,2,10.3008,-2564.81,1.65665,0.339367
23280000,3,21.1022,-2573.21,0.803069,0.3945
23290000,1,8.34958,-2577.36,0.841231,0.3564
23300000,3,20.6101,-2569.3,2.33698,0.4162
23310000,5,30.7681,-2558.68,1.11253,0.413
23320000,1,8.55761,-2574.22,1.17077,0.36019
23330000,2,14.3275,-2566.81,1.19382,0.40315
23340000,3,15.0022,-2567.81,1.30186,0.360088
23350000,3,15.3183,-2554.76,3.27237,0.406
23360000,2,10.3072,-2568.29,4.15911,0.3634
23370000,2,13.1205,-2566.3,0.745649,0.3917
23380000,2,12.7552,-2566.04,1.67032,0.3858
23390000,2,11.4457,-2565.79,1.19887,0.3917
23400000,2,13.961,-2561.3,0.851991,0.398
23410000,4,19.9357,-2552.98,2.63816,0.389585
23420000,5,29.5975,-2565.23,3.10554,0.4106
23430000,3,16.0808,-2554.4,2.3939,0.3791
23440000,3,13.5569,-2554.23,1.38481,0.3748
23450000,3,15.2944,-2552.51,0.649379,0.3843
23460000,2,14.3791,-2570.82,1.9583,0.39976
23470000,3,17.2257,-2553.94,2.57144,0.40716
23480000,3,14.9889,-2554.64,0.715226,0.390967
23490000,4,21.3289,-2558.74,1.78629,0.3938
23500000,4,20.5806,-2552.49,1.67399,0.3959
23510000,2,13.7168,-2571.83,1.19132,0.3993
23520000,3,19.3839,-2558.65,2.09301,0.4098
23530000,3,19.6266,-2575.74,1.96475,0.3735
23540000,4,22.4022,-2555.92,3.69169,0.4056
23550000,4,19.5092,-2561.5,4.83984,0.4219
23560000,4,19.797,-2542.4,1.79897,0.4028
23570000,3,19.9964,-2558.61,0.796397,0.4057
23580000,3,18.7221,-2558.9,0.8136,0.4105
23590000,4,21.3571,-2550.3,5.62806,0.4042
23600000,3,18.2906,-2556.9,1.62078,0.4077
23610000,4,24.1965,-2547.97,1.00751,0.4274
23620000,4,19.8162,-2544.48,3.40036,0.3996
23630000,5,25.1034,-2546.86,4.10298,0.3917
23640000,4,22.3621,-2545.53,1.90542,0.394809
23650000,6,28.8314,-2542.13,2.62702,0.3973
23660000,5,24.9511,-2544.36,4.17734,0.4147
23670000,4,22.4296,-2554.82,1.84213,0.3928
23680000,6,35.8048,-2551.95,1.7992,0.4113
23690000,3,18.0629,-2555.86,2.02636,0.4111
23700000,5,19.5164,-2549.49,3.34725,0.4004
23710000,4,24.498,-2546.06,2.38201,0.386362
23720000,4,21.4471,-2555.38,2.23513,0.4025
23730000,3,19.93,-2553.84,1.95727,0.3955
23740000,3,16.5118,-2558.5,1.85229,0.4077
23750000,5,26.1676,-2547.56,4.92332,0.4135
23760000,5,24.6434,-2543.44,2.8332,0.4005
23770000,4,22.4705,-2549.45,1.88056,0.4137
23780000,3,16.7267,-2559.84,1.20103,0.4141
23790000,3,16.9075,-2558.32,3.53198,0.3983
23800000,4,20.3595,-2549.36,1.65198,0.3979
23810000,4,22.1245,-2547.24,2.49894,0.3938
23820000,6,29.4637,-2544.22,3.99516,0.4175
23830000,5,27.3689,-2549.99,2.53716,0.4157
23840000,4,19.0759,-2555.26,2.9027,0.4078
23850000,5,19.9992,-2558.4,4.02761,0.3955
23860000,3,16.8724,-2557.98,1.8194,0.4057
23870000,3,14.7085,-2559.16,3.44962,0.4189
23880000,3,16.4621,-2555.88,2.59379,0.4083
23890000,3,18.6746,-2564.28,0.843133,0.369421
23900000,5,31.0471,-2555.26,1.46952,0.4036
23910000,3,20.5439,-2555.27,1.03004,0.4103
23920000,3,18.3374,-2566.2,1.83347,0.4162
23930000,3,15.6705,-2567.24,1.97449,0.36868
23940000,4,24.3135,-2542.42,1.60563,0.36187
23950000,5,27.7894,-2540.39,2.31657,0.4005
23960000,4,25.0744,-2541.6,1.47003,0.4136
23970000,7,40.1821,-2531.66,4.02078,0.4182
23980000,6,29.4408,-2530.65,4.35156,0.4091
23990000,6,32.3083,-2544.7,2.01777,0.4045
24000000,7,35.091,-2537.46,4.80766,0.4051
24010000,10,50.6011,-2536.43,6.33536,0.4076
24020000,5,20.9438,-2535.62,2.31169,0.3992
24030000,4,17.8826,-2546.27,5.68992,0.4064
24040000,5,29.4437,-2560.93,1.80861,0.3653
24050000,3,14.6184,-2552.3,2.57088,0.3919
24060000,3,18.2662,-2554.68,1.392,0.4058
24070000,5,20.0857,-2552.78,4.82118,0.4124
24080000,5,32.4677,-2552.52,1.63704,0.4166
24090000,3,19.4214,-2552.86,0.913763,0.4245
24100000,4,25.1792,-2556.92,2.11188,0.4034
24110000,5,28.0878,-2554.48,1.42189,0.4068
24120000,5,26.1821,-2553.23,3.45618,0.4194
24130000,4,18.5121,-2552.28,5.4028,0.4267
24140000,6,32.6484,-2539.01,3.36768,0.4067
24150000,6,33.195,-2546.2,2.05994,0.4288
24160000,5,24.9422,-2544.8,4.67254,0.414
24170000,6,34.3593,-2539.97,1.9902,0.4214
24180000,4,18.5731,-2547.12,1.28861,0.4138
24190000,4,20.1956,-2555.47,3.99688,0.4092
24200000,3,15.9712,-2551.4,2.8666,0.3893
24210000,4,24.1284,-2553.59,2.49638,0.4011
24220000,4,22.6104,-2563.45,3.67771,0.4005
24230000,2,11.5547,-2567.21,2.13984,0.364961
24240000,3,13.9287,-2558.56,5.0334,0.4145
24250000,5,28.2273,-2555.19,4.40092,0.405733
24260000,6,28.7017,-2557.4,2.26193,0.40755
24270000,6,32.6945,-2548.93,4.0039,0.4094
24280000,5,23.7863,-2559.36,4.64239,0.414
24290000,3,18.4479,-2556.06,2.99397,0.4067
24300000,3,20.1568,-2555.53,1.0471,0.4041
24310000,3,13.8098,-2556.91,2.03659,0.3903
24320000,4,22.7656,-2557.2,3.06624,0.3868
24330000,1,7.19255,-2576.2,0.850573,0.371737
24340000,2,9.48856,-2565.15,2.73922,0.37955
24350000,2,11.5596,-2564.77,1.58983,0.3854
24360000,2,11.8712,-2563.64,2.66351,0.3947
24370000,2,14.7744,-2566.97,0.576834,0.3927
24380000,1,7.09284,-2574.66,1.79636,0.3944
24390000,1,7.55075,-2574.35,0.794321,0.3798
24400000,1,7.49904,-2580.95,0.424712,0.361752
24410000,3,19.0571,-2564.99,1.55758,0.356187
24420000,4,21.4564,-2557.6,1.67715,0.421
24430000,3,16.7233,-2554.43,1.02357,0.4259
24440000,4,22.7896,-2550.54,3.70366,0.38876
24450000,4,20.3379,-2550.4,1.91553,0.4231
24460000,4,26.0454,-2547.57,1.27731,0.424
24470000,4,20.5915,-2546.42,4.07725,0.425
24480000,2,14.1112,-2568.08,1.86638,0.407
24490000,2,12.1747,-2566.36,1.11916,0.4149
24500000,3,18.1189,-2566.29,2.05135,0.4053
24510000,3,14.9039,-2564.12,2.63872,0.3916
24520000,2,11.368,-2566.12,2.03305,0.3995
24530000,1,7.63363,-2573.51,0.857339,0.358446
24540000,1,9.17165,-2573.99,0.212946,0.360657
24550000,2,11.9146,-2578.92,0.430292,0.3509
24560000,4,20.5687,-2556.55,2.6934,0.37935
24570000,7,33.5017,-2544.25,1.89107,0.3805
24580000,3,16.2656,-2561.44,2.36885,0.4052
24590000,2,14.4988,-2569.47,0.96078,0.367294
24600000,3,16.3365,-2553.77,1.954,0.3831
24610000,5,27.655,-2544.49,2.88146,0.367378
24620000,5,23.3207,-2543.97,5.51634,0.4048
24630000,5,24.0617,-2537.13,2.61299,0.4164
24640000,6,35.3386,-2539.22,1.49729,0.4317
24650000,3,8.75478,-2551.46,3.83739,0.4069
24660000,5,22.7165,-2559.74,3.70514,0.389
24670000,3,17.6798,-2557.2,2.19195,0.4088
24680000,3,19.9325,-2556.48,1.31581,0.4026
24690000,3,16.515,-2554.95,3.28623,0.4078
24700000,3,16.9604,-2558.71,2.62009,0.4021
24710000,5,28.0833,-2559.58,2.10479,0.412
24720000,4,21.5389,-2551.6,1.90713,0.4153
24730000,4,17.3946,-2560.05,3.52655,0.4099
24740000,2,9.63722,-2563.16,1.16358,0.3881
24750000,5,23.9051,-2559.42,2.75801,0.364712
24760000,4,21.8634,-2552.03,2.3382,0.4126
24770000,5,28.0781,-2553.65,3.67872,0.3809
24780000,4,20.8953,-2557.54,2.38454,0.4238
24790000,3,18.3529,-2571.62,2.51493,0.4161
24800000,2,12.126,-2563.76,1.05231,0.374845
24810000,2,11.3887,-2565.02,1.33922,0.402
24820000,2,12.3875,-2560.43,2.01436,0.38795
24830000,4,16.6087,-2542.9,5.26143,0.4085
24840000,6,28.3237,-2541.71,2.95242,0.4063
24850000,4,22.331,-2552.63,1.91419,0.3967
24860000,3,16.8717,-2557.68,1.68302,0.35449
24870000,5,27.7399,-2537.35,4.43468,0.4208
24880000,7,37.8305,-2535.15,3.48023,0.4364
24890000,6,33.6257,-2541.33,1.82117,0.409
24900000,5,26.7771,-2549.86,3.34144,0.4145
24910000,5,25.8711,-2546.12,2.66871,0.39084
24920000,4,21.0526,-2551.9,1.91363,0.4067
24930000,4,22.3181,-2566.29,1.64674,0.3905
24940000,6,31.3873,-2558.06,2.33616,0.4254
24950000,6,33.2274,-2553.79,3.63189,0.4277
24960000,1,8.89242,-2577.28,0.548384,0.359429
24970000,4,25.0434,-2550.83,2.72583,0.40715
24980000,4,16.5311,-2548.89,1.66347,0.4015
24990000,3,17.2329,-2556.93,1.30431,0.4005
25000000,4,21.2716,-2550.32,2.16397,0.4032
